;TimeOfDay;HeadwayTime_L1;LinkTravelTime_L1;HeadwayTime_L2;LinkTravelTime_L2;HeadwayTime_L3;LinkTravelTime_L3;DayType_1;DayType_2;DayType_3;LinkRef_200:10427->200:1183;LinkRef_200:1183->200:2673;LinkRef_200:1188->200:1190;LinkRef_200:1190->200:1192;LinkRef_200:1192->200:1193;LinkRef_200:2673->200:2675;LinkRef_200:2675->200:1188;LinkTravelTime
2238;12;417.0;37.0;995.0;55.0;1142.0;36.0;0;0;1;0;0;0;0;1;0;0;64.0
2267;12;487.0;39.0;833.0;62.0;1385.0;92.0;0;0;1;1;0;0;0;0;0;0;48.0
2268;12;440.0;110.0;840.0;71.0;1376.0;87.0;0;0;1;0;1;0;0;0;0;0;78.0
2269;12;424.0;64.0;835.0;56.0;1365.0;65.0;0;0;1;0;0;0;0;0;1;0;55.0
2270;12;432.0;53.0;883.0;50.0;1351.0;63.0;0;0;1;0;0;0;0;0;0;1;50.0
2271;12;417.0;107.0;1369.0;74.0;1622.0;69.0;0;0;1;0;0;1;0;0;0;0;92.0
2272;12;365.0;147.0;775.0;100.0;1351.0;113.0;0;0;1;0;0;0;1;0;0;0;95.0
2273;12;361.0;64.0;778.0;37.0;1356.0;55.0;0;0;1;0;0;0;0;1;0;0;44.0
2312;12;428.0;48.0;915.0;39.0;1261.0;62.0;0;0;1;1;0;0;0;0;0;0;39.0
2313;12;444.0;78.0;884.0;110.0;1284.0;71.0;0;0;1;0;1;0;0;0;0;0;94.0
2314;12;455.0;55.0;879.0;64.0;1290.0;56.0;0;0;1;0;0;0;0;0;1;0;61.0
2315;12;465.0;50.0;897.0;53.0;1348.0;50.0;0;0;1;0;0;0;0;0;0;1;54.0
2316;12;438.0;92.0;855.0;107.0;1807.0;74.0;0;0;1;0;0;1;0;0;0;0;65.0
2317;12;475.0;95.0;840.0;147.0;1250.0;100.0;0;0;1;0;0;0;1;0;0;0;102.0
2318;12;493.0;44.0;854.0;64.0;1271.0;37.0;0;0;1;0;0;0;0;1;0;0;40.0
2347;12;537.0;39.0;965.0;48.0;1452.0;39.0;0;0;1;1;0;0;0;0;0;0;42.0
2348;12;525.0;94.0;969.0;78.0;1409.0;110.0;0;0;1;0;1;0;0;0;0;0;82.0
2349;12;508.0;61.0;963.0;55.0;1387.0;64.0;0;0;1;0;0;0;0;0;1;0;64.0
2350;12;492.0;54.0;957.0;50.0;1389.0;53.0;0;0;1;0;0;0;0;0;0;1;44.0
2351;12;530.0;65.0;968.0;92.0;1385.0;107.0;0;0;1;0;0;1;0;0;0;0;103.0
2352;12;525.0;102.0;1000.0;95.0;1365.0;147.0;0;0;1;0;0;0;1;0;0;0;110.0
2353;12;504.0;40.0;997.0;44.0;1358.0;64.0;0;0;1;0;0;0;0;1;0;0;42.0
2392;12;356.0;42.0;893.0;39.0;1321.0;48.0;0;0;1;1;0;0;0;0;0;0;69.0
2393;12;350.0;82.0;875.0;94.0;1319.0;78.0;0;0;1;0;1;0;0;0;0;0;57.0
2394;12;379.0;64.0;887.0;61.0;1342.0;55.0;0;0;1;0;0;0;0;0;1;0;73.0
2395;12;400.0;44.0;892.0;54.0;1357.0;50.0;0;0;1;0;0;0;0;0;0;1;56.0
2396;13;373.0;103.0;903.0;65.0;1341.0;92.0;0;0;1;0;0;1;0;0;0;0;76.0
2397;13;364.0;110.0;889.0;102.0;1364.0;95.0;0;0;1;0;0;0;1;0;0;0;100.0
2398;13;371.0;42.0;875.0;40.0;1368.0;44.0;0;0;1;0;0;0;0;1;0;0;39.0
2427;13;537.0;69.0;893.0;42.0;1430.0;39.0;0;0;1;1;0;0;0;0;0;0;37.0
2428;13;501.0;57.0;851.0;82.0;1376.0;94.0;0;0;1;0;1;0;0;0;0;0;40.0
2429;13;474.0;73.0;853.0;64.0;1361.0;61.0;0;0;1;0;0;0;0;0;1;0;66.0
2430;13;477.0;56.0;877.0;44.0;1369.0;54.0;0;0;1;0;0;0;0;0;0;1;38.0
2431;13;470.0;76.0;843.0;103.0;1373.0;65.0;0;0;1;0;0;1;0;0;0;0;69.0
2432;13;537.0;100.0;901.0;110.0;1426.0;102.0;0;0;1;0;0;0;1;0;0;0;168.0
2433;13;519.0;39.0;890.0;42.0;1394.0;40.0;0;0;1;0;0;0;0;1;0;0;46.0
2472;13;283.0;37.0;820.0;69.0;1176.0;42.0;0;0;1;1;0;0;0;0;0;0;82.0
2473;13;285.0;40.0;786.0;57.0;1136.0;82.0;0;0;1;0;1;0;0;0;0;0;42.0
2474;13;277.0;66.0;751.0;73.0;1130.0;64.0;0;0;1;0;0;0;0;0;1;0;58.0
2475;13;365.0;38.0;842.0;56.0;1242.0;44.0;0;0;1;0;0;0;0;0;0;1;44.0
2476;13;377.0;69.0;847.0;76.0;1220.0;103.0;0;0;1;0;0;1;0;0;0;0;66.0
2477;13;344.0;168.0;881.0;100.0;1245.0;110.0;0;0;1;0;0;0;1;0;0;0;152.0
2478;13;346.0;46.0;865.0;39.0;1236.0;42.0;0;0;1;0;0;0;0;1;0;0;48.0
2507;13;619.0;82.0;902.0;37.0;1439.0;69.0;0;0;1;1;0;0;0;0;0;0;74.0
2508;13;663.0;42.0;948.0;40.0;1449.0;57.0;0;0;1;0;1;0;0;0;0;0;86.0
2509;13;672.0;58.0;949.0;66.0;1423.0;73.0;0;0;1;0;0;0;0;0;1;0;67.0
2510;13;562.0;44.0;927.0;38.0;1404.0;56.0;0;0;1;0;0;0;0;0;0;1;72.0
2511;13;578.0;66.0;955.0;69.0;1425.0;76.0;0;0;1;0;0;1;0;0;0;0;97.0
2512;13;541.0;152.0;885.0;168.0;1422.0;100.0;0;0;1;0;0;0;1;0;0;0;115.0
2513;13;542.0;48.0;888.0;46.0;1407.0;39.0;0;0;1;0;0;0;0;1;0;0;49.0
2552;13;403.0;74.0;1022.0;82.0;1305.0;37.0;0;0;1;1;0;0;0;0;0;0;76.0
2553;13;412.0;86.0;1075.0;42.0;1360.0;40.0;0;0;1;0;1;0;0;0;0;0;74.0
2554;13;430.0;67.0;1102.0;58.0;1379.0;66.0;0;0;1;0;0;0;0;0;1;0;65.0
2555;13;429.0;72.0;991.0;44.0;1356.0;38.0;0;0;1;0;0;0;0;0;0;1;51.0
2556;13;414.0;97.0;992.0;66.0;1369.0;69.0;0;0;1;0;0;1;0;0;0;0;82.0
2557;13;464.0;115.0;1005.0;152.0;1349.0;168.0;0;0;1;0;0;0;1;0;0;0;149.0
2558;13;458.0;49.0;1000.0;48.0;1346.0;46.0;0;0;1;0;0;0;0;1;0;0;43.0
2587;13;449.0;76.0;852.0;74.0;1471.0;82.0;0;0;1;1;0;0;0;0;0;0;60.0
2588;13;409.0;74.0;821.0;86.0;1484.0;42.0;0;0;1;0;1;0;0;0;0;0;55.0
2589;13;400.0;65.0;830.0;67.0;1502.0;58.0;0;0;1;0;0;0;0;0;1;0;58.0
2590;13;443.0;51.0;872.0;72.0;1434.0;44.0;0;0;1;0;0;0;0;0;0;1;50.0
2591;13;451.0;82.0;865.0;97.0;1443.0;66.0;0;0;1;0;0;1;0;0;0;0;71.0
2592;13;458.0;149.0;922.0;115.0;1463.0;152.0;0;0;1;0;0;0;1;0;0;0;151.0
2593;13;478.0;43.0;936.0;49.0;1478.0;48.0;0;0;1;0;0;0;0;1;0;0;63.0
2632;13;424.0;60.0;873.0;76.0;1276.0;74.0;0;0;1;1;0;0;0;0;0;0;69.0
2633;13;423.0;55.0;832.0;74.0;1244.0;86.0;0;0;1;0;1;0;0;0;0;0;54.0
2634;13;419.0;58.0;819.0;65.0;1249.0;67.0;0;0;1;0;0;0;0;0;1;0;72.0
2635;13;399.0;50.0;842.0;51.0;1271.0;72.0;0;0;1;0;0;0;0;0;0;1;49.0
2636;13;401.0;71.0;852.0;82.0;1266.0;97.0;0;0;1;0;0;1;0;0;0;0;92.0
2637;13;336.0;151.0;794.0;149.0;1258.0;115.0;0;0;1;0;0;0;1;0;0;0;107.0
2638;13;345.0;63.0;823.0;43.0;1281.0;49.0;0;0;1;0;0;0;0;1;0;0;54.0
2667;13;560.0;69.0;984.0;60.0;1433.0;76.0;0;0;1;1;0;0;0;0;0;0;133.0
2668;13;579.0;54.0;1002.0;55.0;1411.0;74.0;0;0;1;0;1;0;0;0;0;0;73.0
2669;13;596.0;72.0;1015.0;58.0;1415.0;65.0;0;0;1;0;0;0;0;0;1;0;89.0
2670;13;582.0;49.0;981.0;50.0;1424.0;51.0;0;0;1;0;0;0;0;0;0;1;80.0
2671;13;569.0;92.0;970.0;71.0;1421.0;82.0;0;0;1;0;0;1;0;0;0;0;79.0
2672;13;543.0;107.0;879.0;151.0;1337.0;149.0;0;0;1;0;0;0;1;0;0;0;81.0
2673;13;524.0;54.0;869.0;63.0;1347.0;43.0;0;0;1;0;0;0;0;1;0;0;53.0
2712;13;498.0;133.0;1058.0;69.0;1482.0;60.0;0;0;1;1;0;0;0;0;0;0;57.0
2713;13;504.0;73.0;1083.0;54.0;1506.0;55.0;0;0;1;0;1;0;0;0;0;0;65.0
2714;14;480.0;89.0;1076.0;72.0;1495.0;58.0;0;0;1;0;0;0;0;0;1;0;65.0
2715;14;469.0;80.0;1051.0;49.0;1450.0;50.0;0;0;1;0;0;0;0;0;0;1;44.0
2716;14;533.0;79.0;1102.0;92.0;1503.0;71.0;0;0;1;0;0;1;0;0;0;0;119.0
2717;14;568.0;81.0;1111.0;107.0;1447.0;151.0;0;0;1;0;0;0;1;0;0;0;91.0
2718;14;579.0;53.0;1103.0;54.0;1448.0;63.0;0;0;1;0;0;0;0;1;0;0;46.0
2747;14;311.0;57.0;809.0;133.0;1369.0;69.0;0;0;1;1;0;0;0;0;0;0;43.0
2748;14;283.0;65.0;787.0;73.0;1366.0;54.0;0;0;1;0;1;0;0;0;0;0;51.0
2749;14;287.0;65.0;767.0;89.0;1363.0;72.0;0;0;1;0;0;0;0;0;1;0;50.0
2750;14;342.0;44.0;811.0;80.0;1393.0;49.0;0;0;1;0;0;0;0;0;0;1;45.0
2751;14;271.0;119.0;804.0;79.0;1373.0;92.0;0;0;1;0;0;1;0;0;0;0;72.0
2752;14;357.0;91.0;925.0;81.0;1468.0;107.0;0;0;1;0;0;0;1;0;0;0;202.0
2753;14;358.0;46.0;937.0;53.0;1461.0;54.0;0;0;1;0;0;0;0;1;0;0;46.0
2792;14;426.0;43.0;737.0;57.0;1235.0;133.0;0;0;1;1;0;0;0;0;0;0;72.0
2793;14;471.0;51.0;754.0;65.0;1258.0;73.0;0;0;1;0;1;0;0;0;0;0;65.0
2794;14;489.0;50.0;776.0;65.0;1256.0;89.0;0;0;1;0;0;0;0;0;1;0;71.0
2795;14;441.0;45.0;783.0;44.0;1252.0;80.0;0;0;1;0;0;0;0;0;0;1;55.0
2796;14;494.0;72.0;765.0;119.0;1298.0;79.0;0;0;1;0;0;1;0;0;0;0;125.0
2797;14;423.0;202.0;780.0;91.0;1348.0;81.0;0;0;1;0;0;0;1;0;0;0;131.0
2798;14;428.0;46.0;786.0;46.0;1365.0;53.0;0;0;1;0;0;0;0;1;0;0;51.0
2827;14;508.0;72.0;934.0;43.0;1245.0;57.0;0;0;1;1;0;0;0;0;0;0;49.0
2828;14;502.0;65.0;973.0;51.0;1256.0;65.0;0;0;1;0;1;0;0;0;0;0;73.0
2829;14;483.0;71.0;972.0;50.0;1259.0;65.0;0;0;1;0;0;0;0;0;1;0;68.0
2830;14;477.0;55.0;918.0;45.0;1260.0;44.0;0;0;1;0;0;0;0;0;0;1;43.0
2831;14;461.0;125.0;955.0;72.0;1226.0;119.0;0;0;1;0;0;1;0;0;0;0;109.0
2832;14;450.0;131.0;873.0;202.0;1230.0;91.0;0;0;1;0;0;0;1;0;0;0;120.0
2833;14;453.0;51.0;881.0;46.0;1239.0;46.0;0;0;1;0;0;0;0;1;0;0;49.0
2872;14;413.0;49.0;921.0;72.0;1347.0;43.0;0;0;1;1;0;0;0;0;0;0;82.0
2873;14;388.0;73.0;890.0;65.0;1361.0;51.0;0;0;1;0;1;0;0;0;0;0;65.0
2874;14;378.0;68.0;861.0;71.0;1350.0;50.0;0;0;1;0;0;0;0;0;1;0;58.0
2875;14;401.0;43.0;878.0;55.0;1319.0;45.0;0;0;1;0;0;0;0;0;0;1;43.0
2876;14;377.0;109.0;838.0;125.0;1332.0;72.0;0;0;1;0;0;1;0;0;0;0;71.0
2877;14;361.0;120.0;811.0;131.0;1234.0;202.0;0;0;1;0;0;0;1;0;0;0;104.0
2878;14;358.0;49.0;811.0;51.0;1239.0;46.0;0;0;1;0;0;0;0;1;0;0;52.0
2907;14;480.0;82.0;893.0;49.0;1401.0;72.0;0;0;1;1;0;0;0;0;0;0;38.0
2908;14;485.0;65.0;873.0;73.0;1375.0;65.0;0;0;1;0;1;0;0;0;0;0;70.0
2909;14;500.0;58.0;878.0;68.0;1361.0;71.0;0;0;1;0;0;0;0;0;1;0;58.0
2910;14;493.0;43.0;894.0;43.0;1371.0;55.0;0;0;1;0;0;0;0;0;0;1;51.0
2911;14;500.0;71.0;877.0;109.0;1338.0;125.0;0;0;1;0;0;1;0;0;0;0;71.0
2912;14;540.0;104.0;901.0;120.0;1351.0;131.0;0;0;1;0;0;0;1;0;0;0;144.0
2913;14;538.0;52.0;896.0;49.0;1349.0;51.0;0;0;1;0;0;0;0;1;0;0;53.0
2952;14;400.0;38.0;880.0;82.0;1293.0;49.0;0;0;1;1;0;0;0;0;0;0;102.0
2953;14;394.0;70.0;879.0;65.0;1267.0;73.0;0;0;1;0;1;0;0;0;0;0;42.0
2954;14;418.0;58.0;918.0;58.0;1296.0;68.0;0;0;1;0;0;0;0;0;1;0;61.0
2955;14;400.0;51.0;893.0;43.0;1294.0;43.0;0;0;1;0;0;0;0;0;0;1;45.0
2957;14;394.0;144.0;934.0;104.0;1295.0;120.0;0;0;1;0;0;0;1;0;0;0;140.0
2958;14;375.0;53.0;913.0;52.0;1271.0;49.0;0;0;1;0;0;0;0;1;0;0;33.0
2987;14;551.0;102.0;951.0;38.0;1431.0;82.0;0;0;1;1;0;0;0;0;0;0;44.0
2988;14;581.0;42.0;975.0;70.0;1460.0;65.0;0;0;1;0;1;0;0;0;0;0;77.0
2989;14;568.0;61.0;986.0;58.0;1486.0;58.0;0;0;1;0;0;0;0;0;1;0;67.0
2990;14;579.0;45.0;979.0;51.0;1472.0;43.0;0;0;1;0;0;0;0;0;0;1;51.0
2991;14;994.0;71.0;1494.0;71.0;1871.0;109.0;0;0;1;0;0;1;0;0;0;0;107.0
2992;14;617.0;140.0;1011.0;144.0;1551.0;104.0;0;0;1;0;0;0;1;0;0;0;141.0
2993;14;629.0;33.0;1004.0;53.0;1542.0;52.0;0;0;1;0;0;0;0;1;0;0;43.0
3032;14;389.0;44.0;940.0;102.0;1340.0;38.0;0;0;1;1;0;0;0;0;0;0;69.0
3033;14;349.0;77.0;930.0;42.0;1324.0;70.0;0;0;1;0;1;0;0;0;0;0;39.0
3034;14;342.0;67.0;910.0;61.0;1328.0;58.0;0;0;1;0;0;0;0;0;1;0;63.0
3035;14;346.0;51.0;925.0;45.0;1325.0;51.0;0;0;1;0;0;0;0;0;0;1;55.0
3036;15;308.0;107.0;1302.0;71.0;1802.0;71.0;0;0;1;0;0;1;0;0;0;0;69.0
3037;15;276.0;141.0;893.0;140.0;1287.0;144.0;0;0;1;0;0;0;1;0;0;0;104.0
3038;15;255.0;43.0;884.0;33.0;1259.0;53.0;0;0;1;0;0;0;0;1;0;0;40.0
3067;15;491.0;69.0;880.0;44.0;1431.0;102.0;0;0;1;1;0;0;0;0;0;0;66.0
3068;15;494.0;39.0;843.0;77.0;1424.0;42.0;0;0;1;0;1;0;0;0;0;0;57.0
3069;15;491.0;63.0;833.0;67.0;1401.0;61.0;0;0;1;0;0;0;0;0;1;0;74.0
3070;15;475.0;55.0;821.0;51.0;1400.0;45.0;0;0;1;0;0;0;0;0;0;1;48.0
3071;15;510.0;69.0;818.0;107.0;1812.0;71.0;0;0;1;0;0;1;0;0;0;0;82.0
3072;15;535.0;104.0;811.0;141.0;1428.0;140.0;0;0;1;0;0;0;1;0;0;0;131.0
3073;15;533.0;40.0;788.0;43.0;1417.0;33.0;0;0;1;0;0;0;0;1;0;0;38.0
3112;15;378.0;66.0;869.0;69.0;1258.0;44.0;0;0;1;1;0;0;0;0;0;0;43.0
3113;15;393.0;57.0;887.0;39.0;1236.0;77.0;0;0;1;0;1;0;0;0;0;0;50.0
3114;15;384.0;74.0;875.0;63.0;1217.0;67.0;0;0;1;0;0;0;0;0;1;0;65.0
3115;15;403.0;48.0;878.0;55.0;1224.0;51.0;0;0;1;0;0;0;0;0;0;1;50.0
3116;15;370.0;82.0;880.0;69.0;1188.0;107.0;0;0;1;0;0;1;0;0;0;0;71.0
3117;15;338.0;131.0;873.0;104.0;1149.0;141.0;0;0;1;0;0;0;1;0;0;0;122.0
3118;15;350.0;38.0;883.0;40.0;1138.0;43.0;0;0;1;0;0;0;0;1;0;0;50.0
3147;15;444.0;43.0;822.0;66.0;1313.0;69.0;0;0;1;1;0;0;0;0;0;0;68.0
3148;15;441.0;50.0;834.0;57.0;1328.0;39.0;0;0;1;0;1;0;0;0;0;0;51.0
3149;15;464.0;65.0;848.0;74.0;1339.0;63.0;0;0;1;0;0;0;0;0;1;0;67.0
3150;15;458.0;50.0;861.0;48.0;1336.0;55.0;0;0;1;0;0;0;0;0;0;1;50.0
3151;15;478.0;71.0;848.0;82.0;1358.0;69.0;0;0;1;0;0;1;0;0;0;0;91.0
3152;15;469.0;122.0;807.0;131.0;1342.0;104.0;0;0;1;0;0;0;1;0;0;0;94.0
3153;15;475.0;50.0;825.0;38.0;1358.0;40.0;0;0;1;0;0;0;0;1;0;0;38.0
3192;15;357.0;68.0;801.0;43.0;1179.0;66.0;0;0;1;1;0;0;0;0;0;0;41.0
3193;15;375.0;51.0;816.0;50.0;1209.0;57.0;0;0;1;0;1;0;0;0;0;0;87.0
3194;15;372.0;67.0;836.0;65.0;1220.0;74.0;0;0;1;0;0;0;0;0;1;0;56.0
3195;15;387.0;50.0;845.0;50.0;1248.0;48.0;0;0;1;0;0;0;0;0;0;1;50.0
3196;15;365.0;91.0;843.0;71.0;1213.0;82.0;0;0;1;0;0;1;0;0;0;0;69.0
3197;15;455.0;94.0;924.0;122.0;1262.0;131.0;0;0;1;0;0;0;1;0;0;0;178.0
3198;15;434.0;38.0;909.0;50.0;1259.0;38.0;0;0;1;0;0;0;0;1;0;0;35.0
3227;15;578.0;41.0;935.0;68.0;1379.0;43.0;0;0;1;1;0;0;0;0;0;0;62.0
3228;15;580.0;87.0;955.0;51.0;1396.0;50.0;0;0;1;0;1;0;0;0;0;0;48.0
3229;15;561.0;56.0;933.0;67.0;1397.0;65.0;0;0;1;0;0;0;0;0;1;0;66.0
3230;15;550.0;50.0;937.0;50.0;1395.0;50.0;0;0;1;0;0;0;0;0;0;1;42.0
3231;15;540.0;69.0;905.0;91.0;1383.0;71.0;0;0;1;0;0;1;0;0;0;0;59.0
3232;15;513.0;178.0;968.0;94.0;1437.0;122.0;0;0;1;0;0;0;1;0;0;0;176.0
3233;15;563.0;35.0;997.0;38.0;1472.0;50.0;0;0;1;0;0;0;0;1;0;0;65.0
3272;15;417.0;62.0;995.0;41.0;1352.0;68.0;0;0;1;1;0;0;0;0;0;0;111.0
3273;15;377.0;48.0;957.0;87.0;1332.0;51.0;0;0;1;0;1;0;0;0;0;0;49.0
3274;15;399.0;66.0;960.0;56.0;1332.0;67.0;0;0;1;0;0;0;0;0;1;0;88.0
3275;15;416.0;42.0;966.0;50.0;1353.0;50.0;0;0;1;0;0;0;0;0;0;1;101.0
3276;15;450.0;59.0;990.0;69.0;1355.0;91.0;0;0;1;0;0;1;0;0;0;0;93.0
3277;15;363.0;176.0;876.0;178.0;1331.0;94.0;0;0;1;0;0;0;1;0;0;0;89.0
3278;15;326.0;65.0;889.0;35.0;1323.0;38.0;0;0;1;0;0;0;0;1;0;0;48.0
3307;15;518.0;111.0;935.0;62.0;1513.0;41.0;0;0;1;1;0;0;0;0;0;0;78.0
3308;15;541.0;49.0;918.0;48.0;1498.0;87.0;0;0;1;0;1;0;0;0;0;0;72.0
3309;15;549.0;88.0;948.0;66.0;1509.0;56.0;0;0;1;0;0;0;0;0;1;0;57.0
3310;15;520.0;101.0;936.0;42.0;1486.0;50.0;0;0;1;0;0;0;0;0;0;1;50.0
3311;15;504.0;93.0;954.0;59.0;1494.0;69.0;0;0;1;0;0;1;0;0;0;0;77.0
3312;15;588.0;89.0;951.0;176.0;1464.0;178.0;0;0;1;0;0;0;1;0;0;0;128.0
3313;15;600.0;48.0;926.0;65.0;1489.0;35.0;0;0;1;0;0;0;0;1;0;0;35.0
3352;15;432.0;78.0;950.0;111.0;1367.0;62.0;0;0;1;1;0;0;0;0;0;0;56.0
3353;15;437.0;72.0;978.0;49.0;1355.0;48.0;0;0;1;0;1;0;0;0;0;0;77.0
3354;15;420.0;57.0;969.0;88.0;1368.0;66.0;0;0;1;0;0;0;0;0;1;0;60.0
3355;16;426.0;50.0;946.0;101.0;1362.0;42.0;0;0;1;0;0;0;0;0;0;1;51.0
3357;16;405.0;128.0;993.0;89.0;1356.0;176.0;0;0;1;0;0;0;1;0;0;0;136.0
3358;16;392.0;35.0;992.0;48.0;1318.0;65.0;0;0;1;0;0;0;0;1;0;0;47.0
3387;16;584.0;56.0;1016.0;78.0;1534.0;111.0;0;0;1;1;0;0;0;0;0;0;74.0
3388;16;578.0;77.0;1015.0;72.0;1556.0;49.0;0;0;1;0;1;0;0;0;0;0;71.0
3389;16;559.0;60.0;979.0;57.0;1528.0;88.0;0;0;1;0;0;0;0;0;1;0;60.0
3390;16;549.0;51.0;975.0;50.0;1495.0;101.0;0;0;1;0;0;0;0;0;0;1;44.0
3391;16;970.0;77.0;1474.0;93.0;1924.0;59.0;0;0;1;0;0;1;0;0;0;0;72.0
3392;16;573.0;136.0;978.0;128.0;1566.0;89.0;0;0;1;0;0;0;1;0;0;0;144.0
3393;16;577.0;47.0;969.0;35.0;1569.0;48.0;0;0;1;0;0;0;0;1;0;0;33.0
3432;16;270.0;74.0;854.0;56.0;1286.0;78.0;0;0;1;1;0;0;0;0;0;0;137.0
3433;16;257.0;71.0;835.0;77.0;1272.0;72.0;0;0;1;0;1;0;0;0;0;0;58.0
3434;16;251.0;60.0;810.0;60.0;1230.0;57.0;0;0;1;0;0;0;0;0;1;0;54.0
3435;16;310.0;44.0;859.0;51.0;1285.0;50.0;0;0;1;0;0;0;0;0;0;1;127.0
3436;16;305.0;72.0;1275.0;77.0;1779.0;93.0;0;0;1;0;0;1;0;0;0;0;67.0
3437;16;234.0;144.0;807.0;136.0;1212.0;128.0;0;0;1;0;0;0;1;0;0;0;110.0
3438;16;231.0;33.0;808.0;47.0;1200.0;35.0;0;0;1;0;0;0;0;1;0;0;48.0
3467;16;566.0;137.0;836.0;74.0;1420.0;56.0;0;0;1;1;0;0;0;0;0;0;47.0
3468;16;579.0;58.0;836.0;71.0;1414.0;77.0;0;0;1;0;1;0;0;0;0;0;71.0
3469;16;583.0;54.0;834.0;60.0;1393.0;60.0;0;0;1;0;0;0;0;0;1;0;58.0
3470;16;525.0;127.0;835.0;44.0;1384.0;51.0;0;0;1;0;0;0;0;0;0;1;45.0
3471;16;534.0;67.0;839.0;72.0;1809.0;77.0;0;0;1;0;0;1;0;0;0;0;76.0
3472;16;555.0;110.0;789.0;144.0;1362.0;136.0;0;0;1;0;0;0;1;0;0;0;114.0
3473;16;586.0;48.0;817.0;33.0;1394.0;47.0;0;0;1;0;0;0;0;1;0;0;57.0
3512;16;399.0;47.0;965.0;137.0;1235.0;74.0;0;0;1;1;0;0;0;0;0;0;59.0
3513;16;380.0;71.0;959.0;58.0;1216.0;71.0;0;0;1;0;1;0;0;0;0;0;52.0
3514;16;388.0;58.0;971.0;54.0;1222.0;60.0;0;0;1;0;0;0;0;0;1;0;66.0
3515;16;395.0;45.0;920.0;127.0;1230.0;44.0;0;0;1;0;0;0;0;0;0;1;51.0
3516;16;419.0;76.0;953.0;67.0;1258.0;72.0;0;0;1;0;0;1;0;0;0;0;100.0
3517;16;450.0;114.0;1005.0;110.0;1239.0;144.0;0;0;1;0;0;0;1;0;0;0;147.0
3518;16;431.0;57.0;1017.0;48.0;1248.0;33.0;0;0;1;0;0;0;0;1;0;0;44.0
3547;16;462.0;59.0;861.0;47.0;1427.0;137.0;0;0;1;1;0;0;0;0;0;0;40.0
3548;16;487.0;52.0;867.0;71.0;1446.0;58.0;0;0;1;0;1;0;0;0;0;0;52.0
3549;16;491.0;66.0;879.0;58.0;1462.0;54.0;0;0;1;0;0;0;0;0;1;0;70.0
3550;16;488.0;51.0;883.0;45.0;1408.0;127.0;0;0;1;0;0;0;0;0;0;1;46.0
3551;16;487.0;100.0;906.0;76.0;1440.0;67.0;0;0;1;0;0;1;0;0;0;0;99.0
3552;16;437.0;147.0;887.0;114.0;1442.0;110.0;0;0;1;0;0;0;1;0;0;0;112.0
3553;16;443.0;44.0;874.0;57.0;1460.0;48.0;0;0;1;0;0;0;0;1;0;0;48.0
3592;16;358.0;40.0;820.0;59.0;1219.0;47.0;0;0;1;1;0;0;0;0;0;0;58.0
3593;16;397.0;52.0;884.0;52.0;1264.0;71.0;0;0;1;0;1;0;0;0;0;0;101.0
3594;16;405.0;70.0;896.0;66.0;1284.0;58.0;0;0;1;0;0;0;0;0;1;0;63.0
3595;16;402.0;46.0;890.0;51.0;1285.0;45.0;0;0;1;0;0;0;0;0;0;1;53.0
3596;16;416.0;99.0;903.0;100.0;1322.0;76.0;0;0;1;0;0;1;0;0;0;0;113.0
3597;16;446.0;112.0;883.0;147.0;1333.0;114.0;0;0;1;0;0;0;1;0;0;0;142.0
3598;16;428.0;48.0;871.0;44.0;1302.0;57.0;0;0;1;0;0;0;0;1;0;0;48.0
3627;16;482.0;58.0;840.0;40.0;1302.0;59.0;0;0;1;1;0;0;0;0;0;0;58.0
3628;16;446.0;101.0;843.0;52.0;1330.0;52.0;0;0;1;0;1;0;0;0;0;0;54.0
3629;16;441.0;63.0;846.0;70.0;1337.0;66.0;0;0;1;0;0;0;0;0;1;0;73.0
3630;16;440.0;53.0;842.0;46.0;1330.0;51.0;0;0;1;0;0;0;0;0;0;1;43.0
3631;16;420.0;113.0;836.0;99.0;1323.0;100.0;0;0;1;0;0;1;0;0;0;0;93.0
3632;16;463.0;142.0;909.0;112.0;1346.0;147.0;0;0;1;0;0;0;1;0;0;0;170.0
3633;16;461.0;48.0;889.0;48.0;1332.0;44.0;0;0;1;0;0;0;0;1;0;0;46.0
3672;16;505.0;58.0;987.0;58.0;1345.0;40.0;0;0;1;1;0;0;0;0;0;0;40.0
3673;16;493.0;54.0;939.0;101.0;1336.0;52.0;0;0;1;0;1;0;0;0;0;0;50.0
3674;16;508.0;73.0;949.0;63.0;1354.0;70.0;0;0;1;0;0;0;0;0;1;0;65.0
3675;17;511.0;43.0;951.0;53.0;1353.0;46.0;0;0;1;0;0;0;0;0;0;1;48.0
3676;17;480.0;93.0;900.0;113.0;1316.0;99.0;0;0;1;0;0;1;0;0;0;0;62.0
3677;17;440.0;170.0;903.0;142.0;1349.0;112.0;0;0;1;0;0;0;1;0;0;0;145.0
3678;17;469.0;46.0;930.0;48.0;1358.0;48.0;0;0;1;0;0;0;0;1;0;0;50.0
3707;17;557.0;40.0;1062.0;58.0;1544.0;58.0;0;0;1;1;0;0;0;0;0;0;54.0
3708;17;576.0;50.0;1069.0;54.0;1515.0;101.0;0;0;1;0;1;0;0;0;0;0;57.0
3709;17;566.0;65.0;1074.0;73.0;1515.0;63.0;0;0;1;0;0;0;0;0;1;0;62.0
